phylum	sub_phylum	class	order	family	genus	species	subspecies	Common Name	c_value	raw_C_value	Chrom num	Method	Cell type	Std sp	References	References
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Crioceris	paracenthesis		Leaf beetle	0.17	0.17	16.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Tribolium	destructor		Flour beetle	0.17	0.17	18.00	FD	S	TC	Alvarez-Fuster, A., C. Juan, and E. Petitpierre (1991). Genome size in Tribolium flour-beetles: inter- and intraspecific variation. Genetical Research 58: 1-5.	
Arthropoda	Hexapoda	Insecta	Diptera	Chironomidae	Chironomus	acerbiphilus		Midge	0.17	0.17		FCM	BR	DM	Cornette, R., O. Gusev, Y. Nakahara, S. Shimura, T. Kikawada, and T. Okuda (2015). Chironomid midges (Diptera, Chironomidae) show extremely small genome sizes. Zoological Science 32: 248-254.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	hydei		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	kanapiae		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	BR	DM	Hjelmen, C.E. and J.S. Johnston (2017). The mode and tempo of genome size evolution in the subgenus Sophophora. PLOS One 12: e0173505.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	melanogaster		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		MGD	SG	NS	Kurnick, N.B. and I.H. Herskowitz (1952). The estimation of polyteny in Drosophila salivary gland nuclei based on determination of desoxyribonucleic acid content. Journal of Cellular and Comparative Physiology 39: 281-299.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	melanogaster		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	BR	TN	Vieira, C., C. Nardon, C. Arpin, D. Lepetit, and C. Biémont (2002). Evolution of genome size in Drosophila. Is the invader's genome being invaded by transposable elements? Molecular Biology and Evolution 19: 1154-1161.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	mojavensis		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	repleta		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	sechellia		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	sechellia		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	BR	TN	Boulesteix, M., M. Weiss, and C. Biemont (2005). Differences in genome size between closely related species: the Drosophila melanogaster species subgroup. Molecular Biology and Evolution 23: 162-167.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	sechellia		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	tolteca		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	yakuba		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Scaptodrosophila	palmae		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Zaprionus	davidi		Fruit fly / Pomace fly / Vinegar fly	0.17	0.17		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Thermia	putris		Black scavenger fly	0.17	0.17		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Apis	mellifera		Honey bee	0.17	0.17		FD	HE, S	DM, GD, OM	Rasch, E.M. (1985). DNA "standards" and the range of accurate DNA estimates by Feulgen absorption microspectrophotometry. In: Advances in Microscopy, edited by R.R. Cowden and S.H. Harrison. Alan R. Liss, New York, pp.137-166.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Vespidae	Vespula	squamosa		Southern yellow jacket	0.17	0.17		FIA	HE	TM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Chrysomelidae	Macrolenes	dentipes		Leaf beetle	0.18	0.18	22.00	FD	S	TC	Petitpierre, E., C. Segarra, and C. Juan (1993). Genome size and chromosomal evolution in leaf beetles (Coleoptera, Chrysomelidae). Hereditas 119: 1-6.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Tenebrionidae	Stenosis	intricata		Darkling beetle	0.18	0.18	20.00	FD	S	TC	Juan, C. and E. Petitpierre (1991). Evolution of genome size in darkling beetles (Tenebrionidae, Coleoptera). Genome 34: 169-173.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	acutilabella		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	ambigua		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	buzzatii		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	DV	Romero-Soriano, V., N. Burlet, D. Vela, A. Fontdevila, C. Vieira, and M.P.G. Guerreiro (2016). Drosophila females undergo genome expansion after interspecific hybridization. Genome Biology and Evolution 8: 556-561.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	disjuncta		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	MS	Craddock, E.M., J.G. Gall, and M. Jonas (2016). Hawaiian Drosophila genomes: size variation and evolutionary expansions. Genetica 144: 107-124.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	koepferae		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	DV	Romero-Soriano, V., N. Burlet, D. Vela, A. Fontdevila, C. Vieira, and M.P.G. Guerreiro (2016). Drosophila females undergo genome expansion after interspecific hybridization. Genome Biology and Evolution 8: 556-561.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	melanogaster		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18	8.00	FD	HE, S	GD	Rasch, E.M., H.J. Barr, and R.W. Rasch (1971). The DNA content of sperm of Drosophila melanogaster. Chromosoma 33: 1-18.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	melanogaster		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FD	OV, TS, S	GD, XL	Mulligan, P.K. and E.M. Rasch (1980). The determination of genome size in male and female germ cells of Drosophila melanogaster by DNA-Feulgen cytophotometry. Histochemistry 66: 11-18.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	melanogaster		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		CS	WB	NS	Adams, M.D. et al. (2000). The genome sequence of <em>Drosophila melanogaster</em>. Science 287: 2185-2195.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	melanogaster		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	GD, CE	Bennett, M.D., I.J. Leitch, H.J. Price, and J.S. Johnston (2003).  Comparisons with Caenorhabditis (~100 Mb) and Drosophila (~175 Mb) using flow cytometry show genome size in Arabidopsis to be ~157 Mb and thus ~25 % larger than the Arabidopsis Genome Init	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	melanogaster		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	melanogaster		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	DV	Ellis, L.L., W. Huang, A.M. Quinn, A. Ahuja, B. Alfrejd, F.E. Gomez, C.E. Hjelmen, K.L. Moore, T.F.C. Mackay, J.S. Johnston, and A.M. Tarone (2014). Intrapopulation genome size variation in D. melanogaster reflects life history variation and plasticity. P	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	miranda		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	neoperkinsi		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	MS	Craddock, E.M., J.G. Gall, and M. Jonas (2016). Hawaiian Drosophila genomes: size variation and evolutionary expansions. Genetica 144: 107-124.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	persimilis		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	santomea		Fruit fly / Pomace fly / Vinegar fly	0.18	0.18		FCM	BR	DM	Hjelmen, C.E. and J.S. Johnston (2017). The mode and tempo of genome size evolution in the subgenus Sophophora. PLOS One 12: e0173505.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Meroplius	sauteri		Black scavenger fly	0.18	0.18		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Sepsis	niveipennis		Black scavenger fly	0.18	0.18		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Hemiptera	Aphididae	Eoessigia	longicauda		Aphid	0.18	0.18		FD	EP	V	Finston, T.L., P.D.N. Hebert, and R.B. Foottit (1995). Genome size variation in aphids. Insect Biochemistry and Molecular Biology 25: 189-196.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Braconidae	Cotesia	flavipes		Wasp	0.18	0.18		FCM	BR	DV	Hanrahan, S.J. and J.S. Johnston (2011). New genome size estimates of 134 species of arthropods. Chromosome Research 19: 809â€“823.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Dolichoderus	mariae		Ant	0.18	0.18		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Dorymyrmex	bureni		Ant	0.18	0.18		FIA	HE	TM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Formicidae	Paratrechina	longicornis		Longhorn crazy ant	0.18	0.18		FIA	HE	TM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Trichogrammatidae	Trichogramma	platneri		Wasp	0.18	0.18		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Vespidae	Vespula	vulgaris		Common wasp	0.18	0.18		FCM	BR	DM	Ardila-Garcia, A.M., G.J. Umphrey, and T.R. Gregory (2010). An expansion of the genome size dataset for the insect order Hymenoptera, with a first test of parasitism and eusociality as possible constraints. Insect Molecular Biology 19: 337–346.	
Arthropoda	Hexapoda	Insecta	Coleoptera	Coccinellidae	Coleomegilla	maculata	lengi	Pink spotted ladybird beetle	0.19	0.19		FIA	S	DM	Gregory, T.R., O. Nedved, and S.J. Adamowicz (2003). C-value estimates for 31 species of ladybird beetles (Coleoptera: Coccinellidae). Hereditas 139: 121-127.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	affinis		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	ananassae		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	ficusphila		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	nebulosa		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	pallidosa		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	pallidosa-like		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	BR	DM, TF	Gregory, T.R. and J.S. Johnston (2008). Genome size diversity in the family Drosophilidae. Heredity 101: 228-238.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	persimilis		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	pseudoobscura		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	silvestris		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	BR	MS	Craddock, E.M., J.G. Gall, and M. Jonas (2016). Hawaiian Drosophila genomes: size variation and evolutionary expansions. Genetica 144: 107-124.	
Arthropoda	Hexapoda	Insecta	Diptera	Drosophilidae	Drosophila	yakuba		Fruit fly / Pomace fly / Vinegar fly	0.19	0.19		FCM	OV	DM	Bosco, G., P. Campbell, J.T. Leiva-Neto, and T.A. Markow (2007). Analysis of Drosophila species genome size and satellite DNA content reveals significant differences among strains as well as between species. Genetics 177: 1277-1290.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Microsepsis	armillata		Black scavenger fly	0.19	0.19		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Microsepsis	furcata		Black scavenger fly	0.19	0.19		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Microsepsis	mitis		Black scavenger fly	0.19	0.19		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Diptera	Sepsidae	Themira	superba		Black scavenger fly	0.19	0.19		FCM	BR	GD	Su, K.F.Y., J. Puniamoorthy, N. Ozsu, A. Srivathsan, and R. Meier (2016). Evolutionary analysis identifies multiple genome expansions and contractions in Sepsidae (Diptera) and suggests targets for future genomic research. Cladistics 32: 308-316.	
Arthropoda	Hexapoda	Insecta	Diptera	Simuliidae	Prosimulium	multidentatum		Blackfly	0.19	0.19		BCA	WB	NS	Sohn, U.-I., K.H. Rothfels, and N.A. Straus (1975). DNA: DNA hybridization studies in black flies. Journal of Molecular Evolution 5: 75-85.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Apis	cerana		Indian honey bee	0.19	0.19		BCA	WB	NS	Jordan, R.A. and R.W. Brosemer (1974). Characterization of DNA from three bee species. Journal of Insect Physiology 20: 2513-2520.	
Arthropoda	Hexapoda	Insecta	Hymenoptera	Apidae	Apis	mellifera		Honey bee	0.19	0.19		BCA	WB	NS	Jordan, R.A. and R.W. Brosemer (1974). Characterization of DNA from three bee species. Journal of Insect Physiology 20: 2513-2520.	
